PID,College,Level,lab01,lab01 - Max Points,lab01 - Lateness (H:M:S),lab02,lab02 - Max Points,lab02 - Lateness (H:M:S),project01,project01 - Max Points,project01 - Lateness (H:M:S),lab03,lab03 - Max Points,lab03 - Lateness (H:M:S),project01_free_response,project01_free_response - Max Points,project01_free_response - Lateness (H:M:S),lab04,lab04 - Max Points,lab04 - Lateness (H:M:S),lab05,lab05 - Max Points,lab05 - Lateness (H:M:S),project02_checkpoint01,project02_checkpoint01 - Max Points,project02_checkpoint01 - Lateness (H:M:S),Midterm,Midterm - Max Points,Midterm - Lateness (H:M:S),lab06,lab06 - Max Points,lab06 - Lateness (H:M:S),project02_checkpoint02,project02_checkpoint02 - Max Points,project02_checkpoint02 - Lateness (H:M:S),lab07,lab07 - Max Points,lab07 - Lateness (H:M:S),project02,project02 - Max Points,project02 - Lateness (H:M:S),project02_free_response,project02_free_response - Max Points,project02_free_response - Lateness (H:M:S),lab08,lab08 - Max Points,lab08 - Lateness (H:M:S),lab09,lab09 - Max Points,lab09 - Lateness (H:M:S),project03_checkpoint01,project03_checkpoint01 - Max Points,project03_checkpoint01 - Lateness (H:M:S),project03,project03 - Max Points,project03 - Lateness (H:M:S),Final,Final - Max Points,Final - Lateness (H:M:S),Total Lateness (H:M:S),project05_free_response,project05_free_response - Max Points,project05_free_response - Lateness (H:M:S),project04,project04 - Max Points,project04 - Lateness (H:M:S),project05,project05 - Max Points,project05 - Lateness (H:M:S),discussion01,discussion01 - Max Points,discussion01 - Lateness (H:M:S),discussion02,discussion02 - Max Points,discussion02 - Lateness (H:M:S),discussion03,discussion03 - Max Points,discussion03 - Lateness (H:M:S),discussion04,discussion04 - Max Points,discussion04 - Lateness (H:M:S),discussion05,discussion05 - Max Points,discussion05 - Lateness (H:M:S),discussion06,discussion06 - Max Points,discussion06 - Lateness (H:M:S),discussion07,discussion07 - Max Points,discussion07 - Lateness (H:M:S),discussion08,discussion08 - Max Points,discussion08 - Lateness (H:M:S),discussion09,discussion09 - Max Points,discussion09 - Lateness (H:M:S),discussion10,discussion10 - Max Points,discussion10 - Lateness (H:M:S)
A14301194,FI,SO,89.0,100.0,00:00:00,86.0,100.0,00:00:00,65.0,85.0,00:00:00,100.0,100.0,00:00:00,10.0,15.0,00:00:00,89.0,100.0,44:52:26,54.0,70.0,00:00:00,1.0,10.0,00:00:00,44.0,47.0,00:00:00,55.0,85.0,460:00:56,8.0,10.0,00:00:00,84.0,100.0,00:00:00,68.0,75.0,00:00:00,25.0,25.0,00:00:00,71.0,100.0,00:00:00,32.0,50.0,00:00:00,0.0,10.0,00:00:00,90.0,100.0,00:00:00,66.0,87.0,00:00:00,504:53:22,18.0,25,44:52:26,60.0,75,44:52:26,66.0,75,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,44:52:26,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,44:52:26,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00
A14368776,SI,JR,99.0,100.0,00:00:00,80.0,100.0,00:00:00,61.0,85.0,00:00:00,83.0,100.0,00:00:00,8.0,15.0,00:00:00,87.0,100.0,44:40:07,64.0,70.0,00:00:00,10.0,10.0,00:00:00,47.0,47.0,00:00:00,35.0,85.0,00:00:00,9.0,10.0,00:00:00,91.0,100.0,00:00:00,62.0,75.0,00:00:00,17.0,25.0,00:00:00,80.0,100.0,00:00:00,28.0,50.0,00:00:00,0.0,10.0,00:00:00,96.0,100.0,00:00:00,79.0,87.0,00:00:00,373:14:01,18.0,25,00:00:00,62.0,75,00:00:00,68.0,75,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,8.0,10,00:00:00,9.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,9.0,10,00:00:00,8.0,10,00:00:00
A14874081,FI,JR,82.0,100.0,00:00:00,78.0,100.0,00:00:00,47.0,85.0,00:00:00,89.0,100.0,00:00:00,14.0,15.0,00:00:00,33.0,100.0,35:24:07,66.0,70.0,00:00:00,8.0,10.0,00:00:00,36.0,47.0,00:00:00,68.0,85.0,00:00:00,,10.0,00:00:00,85.0,100.0,00:00:00,74.0,75.0,00:00:00,25.0,25.0,00:00:00,95.0,100.0,00:00:00,38.0,50.0,00:00:00,0.0,10.0,00:00:00,63.0,100.0,00:00:00,72.0,87.0,00:00:00,35:24:07,13.0,25,35:24:07,49.0,75,35:24:07,55.0,75,00:00:00,7.0,10,35:24:07,7.0,10,00:00:00,7.0,10,35:24:07,7.0,10,00:00:00,7.0,10,00:00:00,6.0,10,00:00:00,7.0,10,00:00:00,7.0,10,00:00:00,7.0,10,00:00:00,7.0,10,00:00:00
A14366857,FI,SR,85.0,100.0,00:00:00,95.0,100.0,00:00:00,76.0,85.0,00:00:00,89.0,100.0,00:00:00,13.0,15.0,00:00:00,76.0,100.0,00:00:00,,70.0,00:00:00,,10.0,00:00:00,29.0,47.0,00:00:00,57.0,85.0,00:00:00,,10.0,00:00:00,81.0,100.0,00:00:00,72.0,75.0,00:00:00,,25.0,00:00:00,32.0,100.0,00:00:00,50.0,50.0,00:00:00,,10.0,00:00:00,83.0,100.0,00:00:00,60.0,87.0,00:00:00,00:00:00,22.0,25,00:00:00,74.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14366857,TH,SR,95.0,100.0,00:00:00,100.0,100.0,00:00:00,85.0,85.0,00:00:00,83.0,100.0,00:00:00,10.0,15.0,00:00:00,71.0,100.0,00:00:00,,70.0,00:00:00,,10.0,00:00:00,27.0,47.0,00:00:00,62.0,85.0,00:00:00,,10.0,00:00:00,85.0,100.0,00:00:00,73.0,75.0,00:00:00,,25.0,00:00:00,12.0,100.0,00:00:00,50.0,50.0,00:00:00,,10.0,00:00:00,84.0,100.0,00:00:00,64.0,87.0,00:00:00,00:00:00,25.0,25,00:00:00,75.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14353945,RE,JR,96.0,100.0,00:00:00,95.0,100.0,00:00:00,80.0,85.0,00:00:00,90.0,100.0,00:00:00,14.0,15.0,00:00:00,98.0,100.0,47:53:28,69.0,70.0,00:00:00,10.0,10.0,00:00:00,47.0,47.0,00:00:00,85.0,85.0,442:00:09,10.0,10.0,00:00:00,82.0,100.0,00:00:00,75.0,75.0,00:00:00,24.0,25.0,00:00:00,38.0,100.0,00:00:00,38.0,50.0,00:00:00,6.0,10.0,00:00:00,78.0,100.0,00:00:00,77.0,87.0,00:00:00,489:53:37,23.0,25,00:00:00,74.0,75,47:53:28,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,489:53:37,10.0,10,00:00:00,10.0,10,47:53:28,10.0,10,00:00:00,10.0,10,00:00:00
A14407221,SI,JR,73.0,100.0,55:41:56,87.0,100.0,00:00:00,70.0,85.0,00:00:00,100.0,100.0,00:00:00,12.0,15.0,00:00:00,84.0,100.0,00:00:00,57.0,70.0,00:00:00,9.0,10.0,00:00:00,47.0,47.0,00:00:00,77.0,85.0,557:54:22,10.0,10.0,00:00:00,80.0,100.0,00:00:00,64.0,75.0,00:00:00,20.0,25.0,00:00:00,,100.0,00:00:00,50.0,50.0,00:00:00,2.0,10.0,00:00:00,77.0,100.0,00:00:00,76.0,87.0,00:00:00,613:36:18,21.0,25,00:00:00,68.0,75,00:00:00,74.0,75,613:36:18,10.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00
A14262674,TH,JR,100.0,100.0,50:09:44,92.0,100.0,00:00:00,85.0,85.0,00:00:00,89.0,100.0,00:00:00,15.0,15.0,00:00:00,96.0,100.0,00:00:00,70.0,70.0,00:00:00,6.0,10.0,00:00:00,47.0,47.0,00:00:00,85.0,85.0,441:39:51,10.0,10.0,00:00:00,93.0,100.0,00:00:00,75.0,75.0,00:00:00,25.0,25.0,00:00:00,89.0,100.0,00:00:00,46.0,50.0,00:00:00,0.0,10.0,00:00:00,85.0,100.0,00:00:00,75.0,87.0,00:00:00,491:49:35,25.0,25,00:00:00,72.0,75,00:00:00,75.0,75,491:49:35,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,491:49:35,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,491:49:35
A14843625,FI,JR,93.0,100.0,00:00:00,100.0,100.0,00:00:00,79.0,85.0,00:00:00,95.0,100.0,00:00:00,12.0,15.0,00:00:00,91.0,100.0,00:00:00,59.0,70.0,00:00:00,8.0,10.0,00:00:00,38.0,47.0,00:00:00,85.0,85.0,418:50:02,9.0,10.0,00:00:00,85.0,100.0,00:00:00,68.0,75.0,00:00:00,25.0,25.0,00:00:00,100.0,100.0,00:00:00,50.0,50.0,00:00:00,1.0,10.0,00:00:00,92.0,100.0,00:00:00,83.0,87.0,00:00:00,945:46:04,21.0,25,00:00:00,71.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14437338,WA,SR,96.0,100.0,00:00:00,96.0,100.0,00:00:00,76.0,85.0,00:00:00,92.0,100.0,00:00:00,15.0,15.0,00:00:00,100.0,100.0,00:00:00,65.0,70.0,00:00:00,10.0,10.0,00:00:00,30.0,47.0,00:00:00,78.0,85.0,431:35:39,5.0,10.0,00:00:00,96.0,100.0,00:00:00,71.0,75.0,00:00:00,22.0,25.0,00:00:00,94.0,100.0,00:00:00,,50.0,00:00:00,5.0,10.0,00:00:00,94.0,100.0,00:00:00,80.0,87.0,00:00:00,448:07:27,22.0,25,00:00:00,66.0,75,00:00:00,72.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14429482,SI,JR,86.0,100.0,00:00:00,75.0,100.0,00:00:00,62.0,85.0,00:00:00,79.0,100.0,00:00:00,13.0,15.0,00:00:00,82.0,100.0,00:00:00,64.0,70.0,00:00:00,10.0,10.0,00:00:00,47.0,47.0,00:00:00,72.0,85.0,00:00:00,5.0,10.0,00:00:00,68.0,100.0,00:00:00,75.0,75.0,00:00:00,22.0,25.0,00:00:00,84.0,100.0,00:00:00,50.0,50.0,00:00:00,0.0,10.0,00:00:00,72.0,100.0,00:00:00,73.0,87.0,00:00:00,22:31:06,18.0,25,00:00:00,55.0,75,00:00:00,61.0,75,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,8.0,10,00:00:00,9.0,10,00:00:00
A14887211,WA,JR,92.0,100.0,00:00:00,51.0,100.0,00:00:00,64.0,85.0,00:00:00,83.0,100.0,253:30:34,13.0,15.0,00:00:00,65.0,100.0,47:58:27,60.0,70.0,00:00:00,5.0,10.0,00:00:00,42.0,47.0,00:00:00,80.0,85.0,00:03:36,5.0,10.0,00:00:00,80.0,100.0,00:00:00,57.0,75.0,00:00:00,,25.0,00:00:00,21.0,100.0,00:01:54,36.0,50.0,00:00:00,0.0,10.0,00:00:00,78.0,100.0,00:00:00,55.0,87.0,00:00:00,301:34:47,18.0,25,00:00:00,62.0,75,253:30:34,68.0,75,00:03:36,8.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:03:36,10.0,10,253:30:34,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,8.0,10,00:00:00,9.0,10,00:03:36
A14224543,FI,JR,46.0,100.0,00:00:38,65.0,100.0,00:00:00,85.0,85.0,00:00:00,81.0,100.0,00:00:00,14.0,15.0,00:00:00,63.0,100.0,00:00:00,66.0,70.0,00:00:00,10.0,10.0,00:00:00,32.0,47.0,00:00:00,71.0,85.0,00:00:00,7.0,10.0,00:00:00,95.0,100.0,00:00:00,58.0,75.0,00:00:00,25.0,25.0,00:00:00,89.0,100.0,00:00:00,43.0,50.0,00:00:00,0.0,10.0,00:00:00,88.0,100.0,00:00:00,70.0,87.0,00:00:00,00:00:38,25.0,25,00:00:00,75.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:38,10.0,10,00:00:38,10.0,10,00:00:00,10.0,10,00:00:38,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:38
A14887211,FI,JR,82.0,100.0,00:00:00,52.0,100.0,00:00:00,58.0,85.0,00:00:00,81.0,100.0,253:30:34,8.0,15.0,00:00:00,78.0,100.0,47:58:27,70.0,70.0,00:00:00,9.0,10.0,00:00:00,35.0,47.0,00:00:00,68.0,85.0,00:03:36,0.0,10.0,00:00:00,84.0,100.0,00:00:00,52.0,75.0,00:00:00,,25.0,00:00:00,27.0,100.0,00:01:54,39.0,50.0,00:00:00,1.0,10.0,00:00:00,73.0,100.0,00:00:00,60.0,87.0,00:00:00,301:34:47,17.0,25,00:03:36,58.0,75,00:00:00,64.0,75,00:00:00,8.0,10,00:00:00,8.0,10,47:58:27,9.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:03:36,8.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00
A14365863,WA,SR,97.0,100.0,00:00:00,79.0,100.0,00:00:00,73.0,85.0,00:00:00,100.0,100.0,00:00:00,15.0,15.0,00:00:00,75.0,100.0,00:00:00,54.0,70.0,00:00:00,7.0,10.0,00:00:00,34.0,47.0,00:00:00,57.0,85.0,00:00:00,6.0,10.0,00:00:00,96.0,100.0,00:00:00,64.0,75.0,00:00:00,23.0,25.0,00:00:00,75.0,100.0,00:00:00,44.0,50.0,00:00:00,,10.0,00:00:00,82.0,100.0,00:00:00,72.0,87.0,00:00:00,21:47:10,22.0,25,00:00:00,70.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14137241,RE,SR,93.0,100.0,00:00:00,61.0,100.0,32:23:21,72.0,85.0,00:00:00,81.0,100.0,00:00:00,15.0,15.0,00:00:00,81.0,100.0,47:04:08,34.0,70.0,00:00:00,10.0,10.0,00:00:00,35.0,47.0,00:00:00,85.0,85.0,00:00:00,8.0,10.0,00:00:00,87.0,100.0,00:00:00,75.0,75.0,00:00:00,25.0,25.0,00:00:00,84.0,100.0,00:00:00,48.0,50.0,00:00:00,3.0,10.0,00:00:00,88.0,100.0,00:00:00,70.0,87.0,00:00:00,79:28:00,20.0,25,00:00:00,62.0,75,00:00:00,68.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00
A14353945,WA,JR,89.0,100.0,00:00:00,75.0,100.0,00:00:00,81.0,85.0,00:00:00,82.0,100.0,00:00:00,15.0,15.0,00:00:00,93.0,100.0,47:53:28,70.0,70.0,00:00:00,8.0,10.0,00:00:00,41.0,47.0,00:00:00,82.0,85.0,442:00:09,4.0,10.0,00:00:00,91.0,100.0,00:00:00,71.0,75.0,00:00:00,25.0,25.0,00:00:00,44.0,100.0,00:00:00,49.0,50.0,00:00:00,0.0,10.0,00:00:00,95.0,100.0,00:00:00,80.0,87.0,00:00:00,489:53:37,23.0,25,00:00:00,74.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14407221,WA,JR,79.0,100.0,55:41:56,78.0,100.0,00:00:00,76.0,85.0,00:00:00,100.0,100.0,00:00:00,15.0,15.0,00:00:00,77.0,100.0,00:00:00,52.0,70.0,00:00:00,10.0,10.0,00:00:00,45.0,47.0,00:00:00,75.0,85.0,557:54:22,3.0,10.0,00:00:00,82.0,100.0,00:00:00,68.0,75.0,00:00:00,25.0,25.0,00:00:00,,100.0,00:00:00,49.0,50.0,00:00:00,4.0,10.0,00:00:00,82.0,100.0,00:00:00,83.0,87.0,00:00:00,613:36:18,20.0,25,00:00:00,69.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00
A14282114,TH,SR,84.0,100.0,00:00:00,100.0,100.0,00:00:00,84.0,85.0,00:00:00,100.0,100.0,00:00:00,15.0,15.0,00:00:00,100.0,100.0,00:00:00,70.0,70.0,00:00:00,10.0,10.0,00:00:00,47.0,47.0,00:00:00,85.0,85.0,00:00:00,2.0,10.0,00:00:00,92.0,100.0,00:00:00,62.0,75.0,00:00:00,24.0,25.0,00:00:00,100.0,100.0,00:00:00,50.0,50.0,00:00:00,4.0,10.0,00:00:00,100.0,100.0,00:00:00,69.0,87.0,00:00:00,00:00:00,25.0,25,00:00:00,74.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14554792,WA,JR,76.0,100.0,00:00:00,71.0,100.0,00:00:00,52.0,85.0,00:00:00,65.0,100.0,00:00:00,9.0,15.0,00:00:00,86.0,100.0,39:55:04,45.0,70.0,00:00:00,10.0,10.0,00:00:00,39.0,47.0,00:00:00,79.0,85.0,00:00:00,3.0,10.0,00:00:00,100.0,100.0,00:00:00,64.0,75.0,00:00:00,7.0,25.0,00:00:00,71.0,100.0,00:00:00,34.0,50.0,00:00:00,,10.0,00:00:00,82.0,100.0,00:00:00,57.0,87.0,00:00:00,52:13:39,14.0,25,00:00:00,45.0,75,00:00:00,51.0,75,00:00:00,8.0,10,00:00:00,7.0,10,00:00:00,7.0,10,00:00:00,7.0,10,00:00:00,8.0,10,00:00:00,7.0,10,00:00:00,7.0,10,00:00:00,8.0,10,00:00:00,7.0,10,00:00:00,7.0,10,00:00:00
A14472397,RE,JR,96.0,100.0,00:00:00,70.0,100.0,00:00:00,65.0,85.0,00:00:00,83.0,100.0,00:00:00,1.0,15.0,00:00:00,59.0,100.0,48:00:29,62.0,70.0,00:00:00,7.0,10.0,00:00:00,27.0,47.0,00:00:00,77.0,85.0,00:00:00,6.0,10.0,00:00:00,59.0,100.0,00:00:00,68.0,75.0,00:00:00,25.0,25.0,00:00:00,69.0,100.0,00:00:00,27.0,50.0,00:00:00,0.0,10.0,00:00:00,69.0,100.0,00:00:00,53.0,87.0,00:00:00,48:00:29,19.0,25,00:00:00,59.0,75,48:00:29,65.0,75,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,8.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,8.0,10,00:00:00,8.0,10,48:00:29
A14313679,FI,SR,77.0,100.0,00:00:00,87.0,100.0,00:00:00,72.0,85.0,00:00:00,77.0,100.0,268:26:07,3.0,15.0,00:00:00,90.0,100.0,00:00:00,70.0,70.0,00:00:00,10.0,10.0,00:00:00,36.0,47.0,00:00:00,73.0,85.0,00:00:00,4.0,10.0,00:00:00,77.0,100.0,434:14:10,59.0,75.0,00:00:00,25.0,25.0,00:00:00,86.0,100.0,00:00:00,42.0,50.0,00:00:00,0.0,10.0,00:00:00,100.0,100.0,00:00:00,71.0,87.0,00:00:00,702:40:17,22.0,25,00:00:00,65.0,75,00:00:00,71.0,75,00:00:00,9.0,10,268:26:07,9.0,10,00:00:00,10.0,10,702:40:17,10.0,10,434:14:10,9.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14375572,WA,SR,100.0,100.0,00:00:00,93.0,100.0,00:00:00,62.0,85.0,00:00:00,99.0,100.0,00:00:00,15.0,15.0,00:00:00,85.0,100.0,45:17:55,68.0,70.0,00:00:00,10.0,10.0,00:00:00,45.0,47.0,00:00:00,85.0,85.0,672:46:43,10.0,10.0,00:00:00,80.0,100.0,00:00:00,74.0,75.0,00:00:00,25.0,25.0,00:00:00,86.0,100.0,00:00:00,46.0,50.0,00:00:00,0.0,10.0,00:00:00,92.0,100.0,00:00:00,84.0,87.0,00:00:00,847:55:31,17.0,25,00:00:00,59.0,75,00:00:00,65.0,75,00:00:00,9.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,9.0,10,00:00:00,8.0,10,00:00:00
A14887211,WA,JR,90.0,100.0,00:00:00,45.0,100.0,00:00:00,62.0,85.0,00:00:00,80.0,100.0,253:30:34,14.0,15.0,00:00:00,70.0,100.0,47:58:27,69.0,70.0,00:00:00,8.0,10.0,00:00:00,32.0,47.0,00:00:00,62.0,85.0,00:03:36,4.0,10.0,00:00:00,87.0,100.0,00:00:00,61.0,75.0,00:00:00,,25.0,00:00:00,21.0,100.0,00:01:54,42.0,50.0,00:00:00,8.0,10.0,00:00:00,80.0,100.0,00:00:00,52.0,87.0,00:00:00,301:34:47,18.0,25,00:00:00,58.0,75,00:00:00,64.0,75,00:00:00,9.0,10,00:03:36,8.0,10,00:00:00,8.0,10,00:00:00,9.0,10,00:00:00,9.0,10,47:58:27,9.0,10,00:00:00,8.0,10,47:58:27,8.0,10,00:00:00,9.0,10,00:00:00,8.0,10,00:00:00
A14161753,SI,SR,100.0,100.0,00:00:00,85.0,100.0,00:00:00,70.0,85.0,00:00:00,88.0,100.0,00:00:00,15.0,15.0,00:00:00,86.0,100.0,00:00:00,69.0,70.0,00:00:00,0.0,10.0,00:00:00,34.0,47.0,00:00:00,75.0,85.0,00:00:00,0.0,10.0,00:00:00,91.0,100.0,00:00:00,71.0,75.0,00:00:00,20.0,25.0,00:00:00,77.0,100.0,00:00:00,50.0,50.0,00:00:00,0.0,10.0,00:00:00,87.0,100.0,00:00:00,70.0,87.0,00:00:00,00:00:00,21.0,25,00:00:00,69.0,75,00:00:00,75.0,75,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00
A14127594,TH,JR,96.0,100.0,00:00:00,94.0,100.0,00:00:00,85.0,85.0,00:00:00,90.0,100.0,00:00:00,15.0,15.0,00:00:00,100.0,100.0,00:00:00,67.0,70.0,00:00:00,10.0,10.0,00:00:00,47.0,47.0,00:00:00,85.0,85.0,00:00:00,3.0,10.0,00:00:00,95.0,100.0,00:00:00,74.0,75.0,00:00:00,25.0,25.0,00:00:00,85.0,100.0,00:00:00,46.0,50.0,00:00:00,1.0,10.0,00:00:00,92.0,100.0,00:00:00,76.0,87.0,00:00:00,00:00:00,25.0,25,00:00:00,75.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14024001,FI,SR,100.0,100.0,00:00:00,93.0,100.0,00:00:00,76.0,85.0,00:00:00,90.0,100.0,00:00:00,12.0,15.0,00:00:00,0.0,100.0,39:32:29,25.0,70.0,00:01:19,10.0,10.0,00:04:59,37.0,47.0,00:00:00,59.0,85.0,00:00:00,8.0,10.0,00:00:00,78.0,100.0,00:01:44,60.0,75.0,00:00:00,25.0,25.0,00:00:00,65.0,100.0,00:02:18,30.0,50.0,00:02:35,0.0,10.0,00:00:00,98.0,100.0,00:00:00,75.0,87.0,00:00:00,53:03:32,21.0,25,00:04:59,75.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,39:32:29,10.0,10,00:01:19,10.0,10,00:00:00,10.0,10,00:04:59,10.0,10,00:00:00,10.0,10,39:32:29,10.0,10,00:00:00,10.0,10,00:01:19
A14327063,SI,SR,78.0,100.0,00:00:00,32.0,100.0,00:00:00,61.0,85.0,00:00:00,88.0,100.0,00:00:00,12.0,15.0,00:00:00,,100.0,00:00:00,32.0,70.0,00:00:00,,10.0,00:00:00,38.0,47.0,00:00:00,85.0,85.0,00:00:00,,10.0,00:00:00,76.0,100.0,00:00:00,55.0,75.0,00:00:00,18.0,25.0,00:00:00,56.0,100.0,453:54:49,29.0,50.0,00:00:00,,10.0,00:00:00,88.0,100.0,00:00:00,75.0,87.0,00:00:00,644:57:10,19.0,25,00:00:00,56.0,75,00:00:00,62.0,75,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,9.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,9.0,10,00:00:00
A14315875,TH,JR,87.0,100.0,00:00:00,100.0,100.0,00:00:00,70.0,85.0,00:00:00,93.0,100.0,00:00:00,8.0,15.0,00:00:00,89.0,100.0,00:00:00,65.0,70.0,00:00:00,10.0,10.0,00:00:00,38.0,47.0,00:00:00,85.0,85.0,00:00:00,8.0,10.0,00:00:00,94.0,100.0,00:00:00,61.0,75.0,00:00:00,22.0,25.0,00:00:00,98.0,100.0,257:20:17,34.0,50.0,00:00:00,1.0,10.0,00:00:00,100.0,100.0,00:00:00,72.0,87.0,00:00:00,257:21:00,20.0,25,00:00:00,65.0,75,00:00:00,71.0,75,00:00:00,10.0,10,00:00:00,10.0,10,257:21:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,257:20:17,9.0,10,257:20:17
